numberOfHerders,dog1_xpos,dog1_zpos,dog1_touch,dog1_SuggestedTA,dog2_xpos,dog2_zpos,dog2_touch,dog2_SuggestedTA,numberOfTargets, numActiveTargets,Target1_xpos,Target1_zpos,Target1_xvel,Target1_zvel,Target1_active,Target1_InfluencedbyHA,Target2_xpos,Target2_zpos,Target2_xvel,Target2_zvel,Target2_active,Target2_InfluencedbyHA,Target3_xpos,Target3_zpos,Target3_xvel,Target3_zvel,Target3_active,Target3_InfluencedbyHA,Target4_xpos,Target4_zpos,Target4_xvel,Target4_zvel,Target4_active,Target4_InfluencedbyHA,containment_xpos, containment_zpos, allTargetsInGoal, numTargetsContained,numberOfWins, trialtime
2,-0.09978586,-0.1708381,1,1,-0.1179118,-0.1806075,0,1,4,4,-0.07284325,-0.1578441,0.07433624,0.02292223,True,12,-0.3029938,0.03968995,0.02882144,-0.006877085,True,0,0.6006973,0.01306805,0.001854415,-0.02055079,True,0,0.5667508,-0.04272101,0.0107854,-0.00648796,True,0,0,0,False,0,6,42.7
2,-0.07366902,-0.1750651,1,1,-0.116217,-0.1811126,0,1,4,4,-0.07126439,-0.1573403,0.07893178,0.02518166,True,12,-0.3024141,0.03955055,0.02898536,-0.00696992,True,0,0.6007333,0.01264738,0.001798779,-0.02103425,True,0,0.5669763,-0.04285471,0.01127244,-0.006684364,True,0,0,0,False,0,6,42.72
2,-0.04937831,-0.1786546,1,1,-0.1145454,-0.1815969,0,1,4,4,-0.06964915,-0.1567406,0.08075731,0.0299747,True,12,-0.3018301,0.03940948,0.02920599,-0.007053302,True,0,0.6007681,0.01221755,0.001737629,-0.02149068,True,0,0.5672125,-0.04299179,0.01181128,-0.006854554,True,0,0,0,False,0,6,42.74
2,-0.01846334,-0.184463,1,1,-0.1128843,-0.182054,0,1,4,4,-0.06804861,-0.1560571,0.08002912,0.03416608,True,12,-0.3012415,0.03926543,0.02942684,-0.007202397,True,0,0.6008,0.01177914,0.001592064,-0.02192099,True,0,0.5674604,-0.04313074,0.01239585,-0.006948493,True,0,0,0,False,0,6,42.76
2,0.02724272,-0.190524,1,1,-0.1112273,-0.1824747,0,1,4,4,-0.06644475,-0.1553285,0.08019294,0.03642328,True,12,-0.3006491,0.03911986,0.02962028,-0.007278438,True,0,0.6008276,0.01133195,0.001384014,-0.02235859,True,0,0.5677212,-0.0432716,0.01303571,-0.007042627,True,0,0,0,False,0,6,42.78
2,0.02892415,-0.1884859,1,1,-0.1095708,-0.18285,0,1,4,4,-0.0648266,-0.1545682,0.08090506,0.03801061,True,12,-0.3000537,0.03897107,0.02977397,-0.007439108,True,0,0.6008524,0.01087719,0.00123747,-0.02273898,True,0,0.5679939,-0.04341343,0.01363115,-0.007091654,True,0,0,0,False,0,6,42.8
2,0.03938929,-0.1891734,1,1,-0.1079099,-0.1831737,0,1,4,4,-0.063202,-0.1537791,0.08122489,0.03944883,True,12,-0.299456,0.03881909,0.02988378,-0.007598507,True,0,0.6008745,0.01041615,0.001102524,-0.02305153,True,0,0.5682793,-0.0435551,0.01426897,-0.007083252,True,0,0,0,False,0,6,42.82
2,0.04488662,-0.1869355,1,1,-0.1062401,-0.1834415,0,1,4,4,-0.06157468,-0.1529642,0.08136012,0.04073877,True,12,-0.2988554,0.03866396,0.03003028,-0.007756411,True,0,0.6008939,0.009949077,0.0009705966,-0.02335452,True,0,0.5685773,-0.04369568,0.01489846,-0.007029822,True,0,0,0,False,0,6,42.84
2,0.05205902,-0.1846815,1,1,-0.1045587,-0.1836502,0,1,4,4,-0.05994844,-0.1521258,0.08130401,0.0419158,True,12,-0.2982526,0.03850635,0.03014448,-0.007880487,True,0,0.6009117,0.009475039,0.0008857156,-0.02370102,True,0,0.5688865,-0.0438346,0.01545365,-0.006946278,True,0,0,0,False,0,6,42.86
2,0.08272273,-0.1744142,1,1,-0.1028638,-0.1837975,0,1,4,4,-0.05832575,-0.1512657,0.08112661,0.04299622,True,12,-0.2976483,0.0383461,0.03021702,-0.008012009,True,0,0.6009266,0.008995975,0.0007482021,-0.02395459,True,0,0.569208,-0.04397079,0.01607751,-0.006809711,True,0,0,0,False,0,6,42.88
2,0.10649,-0.1708523,1,1,-0.1011545,-0.1838821,0,1,4,4,-0.05668858,-0.1503908,0.0818472,0.04373992,True,2,-0.2970428,0.03818384,0.03027426,-0.008113186,True,0,0.6009393,0.008512752,0.0006281477,-0.02416064,True,0,0.5695434,-0.04410459,0.01676257,-0.006690412,True,0,0,0,False,0,6,42.9
2,0.1375812,-0.1670397,1,1,-0.09943063,-0.1839037,0,1,4,4,-0.05504261,-0.1495034,0.08228557,0.04436171,True,2,-0.2964352,0.03802012,0.03038004,-0.008185595,True,0,0.6009498,0.008023992,0.0005255161,-0.02443907,True,0,0.5698929,-0.04423646,0.01747558,-0.006593496,True,0,0,0,False,0,6,42.92
